Instituto Nacional de Estadística y Geografía,,,,,,
INEGI. Censos Económicos 2009. Resultados definitivos,,,,,,
Fecha de consulta: 26/08/2021 04:44:53 a. m.,,,,,,
,,,,,,
Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
14 Jalisco,098 Tlaquepaque,323    Impresión e industrias conexas ,674,355,319,
14 Jalisco,098 Tlaquepaque,324    Fabricación de productos derivados del petróleo y del carbón ,67,61,6,
14 Jalisco,098 Tlaquepaque,325    Industria química ,2014,1359,655,
14 Jalisco,098 Tlaquepaque,326    Industria del plástico y del hule ,3974,2603,1371,
14 Jalisco,098 Tlaquepaque,327    Fabricación de productos a base de minerales no metálicos ,1943,1691,252,
14 Jalisco,098 Tlaquepaque,331    Industrias metálicas básicas ,181,160,21,
14 Jalisco,098 Tlaquepaque,332    Fabricación de productos metálicos ,3848,3041,807,
14 Jalisco,098 Tlaquepaque,333    Fabricación de maquinaria y equipo ,884,656,228,
14 Jalisco,098 Tlaquepaque,334    Fabricación de equipo de computación comunicación medición y de otros equipos componentes y accesorios electrónicos ,1910,959,951,
14 Jalisco,098 Tlaquepaque,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,238,139,99,
14 Jalisco,098 Tlaquepaque,336    Fabricación de equipo de transporte ,1285,921,364,
14 Jalisco,098 Tlaquepaque,337    Fabricación de muebles colchones y persianas ,1880,1504,376,
14 Jalisco,098 Tlaquepaque,339    Otras industrias manufactureras ,780,504,276,
07 Chiapas,098 Totolapa,311    Industria alimentaria ,24,4,20,
07 Chiapas,098 Totolapa,312    Industria de las bebidas y del tabaco ,4,3,1,
07 Chiapas,098 Totolapa,315    Fabricación de prendas de vestir ,2,1,1,
16 Michoacán de ocampo,098 Tuxpan,311    Industria alimentaria ,118,32,86,
16 Michoacán de ocampo,098 Tuxpan,314    Fabricación de productos textiles excepto prendas de vestir ,1,0,1,
16 Michoacán de ocampo,098 Tuxpan,315    Fabricación de prendas de vestir ,5,0,5,
16 Michoacán de ocampo,098 Tuxpan,323    Impresión e industrias conexas ,3,1,2,
16 Michoacán de ocampo,098 Tuxpan,327    Fabricación de productos a base de minerales no metálicos ,10,9,1,
16 Michoacán de ocampo,098 Tuxpan,332    Fabricación de productos metálicos ,23,23,0,
16 Michoacán de ocampo,098 Tuxpan,337    Fabricación de muebles colchones y persianas ,7,7,0,
16 Michoacán de ocampo,098 Tuxpan,339    Otras industrias manufactureras ,1,0,1,
31 Yucatán,098 Tzucacab,311    Industria alimentaria ,73,25,48,
31 Yucatán,098 Tzucacab,312    Industria de las bebidas y del tabaco ,25,14,11,
31 Yucatán,098 Tzucacab,313    Fabricación de insumos textiles y acabado de textiles ,4,1,3,
31 Yucatán,098 Tzucacab,314    Fabricación de productos textiles excepto prendas de vestir ,393,32,361,
31 Yucatán,098 Tzucacab,315    Fabricación de prendas de vestir ,33,7,26,
31 Yucatán,098 Tzucacab,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,2,0,2,
31 Yucatán,098 Tzucacab,321    Industria de la madera ,17,17,0,
31 Yucatán,098 Tzucacab,322    Industria del papel ,13,7,6,
31 Yucatán,098 Tzucacab,332    Fabricación de productos metálicos ,14,12,2,
21 Puebla,099 Cañada morelos,311    Industria alimentaria ,60,29,31,
21 Puebla,099 Cañada morelos,312    Industria de las bebidas y del tabaco ,1,1,0,
21 Puebla,099 Cañada morelos,315    Fabricación de prendas de vestir ,30,17,13,
21 Puebla,099 Cañada morelos,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,8,7,1,
21 Puebla,099 Cañada morelos,321    Industria de la madera ,4,4,0,
21 Puebla,099 Cañada morelos,327    Fabricación de productos a base de minerales no metálicos ,6,4,2,
21 Puebla,099 Cañada morelos,332    Fabricación de productos metálicos ,5,5,0,
21 Puebla,099 Cañada morelos,339    Otras industrias manufactureras ,1,0,1,
07 Chiapas,099 La trinitaria,311    Industria alimentaria ,78,40,38,
07 Chiapas,099 La trinitaria,312    Industria de las bebidas y del tabaco ,14,14,0,
07 Chiapas,099 La trinitaria,313    Fabricación de insumos textiles y acabado de textiles ,1,0,1,
07 Chiapas,099 La trinitaria,314    Fabricación de productos textiles excepto prendas de vestir ,2,0,2,
07 Chiapas,099 La trinitaria,315    Fabricación de prendas de vestir ,7,1,6,
07 Chiapas,099 La trinitaria,321    Industria de la madera ,11,9,2,
07 Chiapas,099 La trinitaria,322    Industria del papel ,1,0,1,
07 Chiapas,099 La trinitaria,327    Fabricación de productos a base de minerales no metálicos ,12,12,0,
07 Chiapas,099 La trinitaria,332    Fabricación de productos metálicos ,49,49,0,
07 Chiapas,099 La trinitaria,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,1,0,1,
07 Chiapas,099 La trinitaria,337    Fabricación de muebles colchones y persianas ,13,11,2,
30 Veracruz de ignacio de la llave,099 Maltrata,311    Industria alimentaria ,79,47,32,
30 Veracruz de ignacio de la llave,099 Maltrata,314    Fabricación de productos textiles excepto prendas de vestir ,2,1,1,
30 Veracruz de ignacio de la llave,099 Maltrata,315    Fabricación de prendas de vestir ,8,1,7,
30 Veracruz de ignacio de la llave,099 Maltrata,321    Industria de la madera ,2,2,0,
30 Veracruz de ignacio de la llave,099 Maltrata,323    Impresión e industrias conexas ,3,1,2,
30 Veracruz de ignacio de la llave,099 Maltrata,325    Industria química ,4,4,0,
30 Veracruz de ignacio de la llave,099 Maltrata,327    Fabricación de productos a base de minerales no metálicos ,234,233,1,
30 Veracruz de ignacio de la llave,099 Maltrata,332    Fabricación de productos metálicos ,18,18,0,
30 Veracruz de ignacio de la llave,099 Maltrata,337    Fabricación de muebles colchones y persianas ,1,1,0,
20 Oaxaca,099 San andrés tepetlapa,311    Industria alimentaria ,4,0,4,
20 Oaxaca,099 San andrés tepetlapa,313    Fabricación de insumos textiles y acabado de textiles ,2,1,1,
20 Oaxaca,099 San andrés tepetlapa,315    Fabricación de prendas de vestir ,19,7,12,
15 México,099 Texcoco,311    Industria alimentaria ,1103,731,372,
15 México,099 Texcoco,312    Industria de las bebidas y del tabaco ,591,451,140,
15 México,099 Texcoco,313    Fabricación de insumos textiles y acabado de textiles ,77,73,4,
15 México,099 Texcoco,314    Fabricación de productos textiles excepto prendas de vestir ,29,22,7,
15 México,099 Texcoco,315    Fabricación de prendas de vestir ,344,151,193,
15 México,099 Texcoco,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,4,1,3,
15 México,099 Texcoco,321    Industria de la madera ,83,75,8,
15 México,099 Texcoco,322    Industria del papel ,16,3,13,
15 México,099 Texcoco,323    Impresión e industrias conexas ,107,75,32,
15 México,099 Texcoco,325    Industria química ,126,91,35,
15 México,099 Texcoco,326    Industria del plástico y del hule ,269,213,56,
15 México,099 Texcoco,327    Fabricación de productos a base de minerales no metálicos ,459,391,68,
15 México,099 Texcoco,331    Industrias metálicas básicas ,353,276,77,
15 México,099 Texcoco,332    Fabricación de productos metálicos ,225,204,21,
15 México,099 Texcoco,333    Fabricación de maquinaria y equipo ,1062,1026,36,
15 México,099 Texcoco,335    Fabricación de accesorios aparatos eléctricos y equipo de generación de energía eléctrica ,71,43,28,
15 México,099 Texcoco,336    Fabricación de equipo de transporte ,18,9,9,
15 México,099 Texcoco,337    Fabricación de muebles colchones y persianas ,80,79,1,
15 México,099 Texcoco,339    Otras industrias manufactureras ,357,281,76,
14 Jalisco,099 Tolimán,311    Industria alimentaria ,17,5,12,
14 Jalisco,099 Tolimán,312    Industria de las bebidas y del tabaco ,9,7,2,
14 Jalisco,099 Tolimán,332    Fabricación de productos metálicos ,5,5,0,
16 Michoacán de ocampo,099 Tuzantla,311    Industria alimentaria ,30,12,18,
16 Michoacán de ocampo,099 Tuzantla,315    Fabricación de prendas de vestir ,2,2,0,
16 Michoacán de ocampo,099 Tuzantla,332    Fabricación de productos metálicos ,12,12,0,
16 Michoacán de ocampo,099 Tuzantla,337    Fabricación de muebles colchones y persianas ,5,5,0,
16 Michoacán de ocampo,099 Tuzantla,339    Otras industrias manufactureras ,1,0,1,
31 Yucatán,099 Uayma,311    Industria alimentaria ,25,6,19,
31 Yucatán,099 Uayma,314    Fabricación de productos textiles excepto prendas de vestir ,176,10,166,
31 Yucatán,099 Uayma,315    Fabricación de prendas de vestir ,10,1,9,
31 Yucatán,099 Uayma,321    Industria de la madera ,2,1,1,
31 Yucatán,099 Uayma,327    Fabricación de productos a base de minerales no metálicos ,2,1,1,
31 Yucatán,099 Uayma,337    Fabricación de muebles colchones y persianas ,3,3,0,
30 Veracruz de ignacio de la llave,100 Manlio fabio altamirano,311    Industria alimentaria ,25,16,9,
30 Veracruz de ignacio de la llave,100 Manlio fabio altamirano,312    Industria de las bebidas y del tabaco ,99,83,16,
30 Veracruz de ignacio de la llave,100 Manlio fabio altamirano,315    Fabricación de prendas de vestir ,1,0,1,
30 Veracruz de ignacio de la llave,100 Manlio fabio altamirano,332    Fabricación de productos metálicos ,15,15,0,
30 Veracruz de ignacio de la llave,100 Manlio fabio altamirano,337    Fabricación de muebles colchones y persianas ,2,2,0,
21 Puebla,100 Naupan,311    Industria alimentaria ,6,4,2,
21 Puebla,100 Naupan,315    Fabricación de prendas de vestir ,3,0,3,
21 Puebla,100 Naupan,332    Fabricación de productos metálicos ,2,2,0,
20 Oaxaca,100 San andrés yaá,311    Industria alimentaria ,2,1,1,
20 Oaxaca,100 San andrés yaá,315    Fabricación de prendas de vestir ,1,0,1,
20 Oaxaca,100 San andrés yaá,332    Fabricación de productos metálicos ,2,2,0,
15 México,100 Tezoyuca,311    Industria alimentaria ,130,70,60,
15 México,100 Tezoyuca,312    Industria de las bebidas y del tabaco ,3,2,1,
15 México,100 Tezoyuca,315    Fabricación de prendas de vestir ,31,13,18,
15 México,100 Tezoyuca,321    Industria de la madera ,9,9,0,
15 México,100 Tezoyuca,322    Industria del papel ,8,3,5,
15 México,100 Tezoyuca,323    Impresión e industrias conexas ,66,58,8,
15 México,100 Tezoyuca,324    Fabricación de productos derivados del petróleo y del carbón ,17,16,1,
15 México,100 Tezoyuca,325    Industria química ,25,18,7,
15 México,100 Tezoyuca,326    Industria del plástico y del hule ,25,21,4,
15 México,100 Tezoyuca,327    Fabricación de productos a base de minerales no metálicos ,48,40,8,
15 México,100 Tezoyuca,332    Fabricación de productos metálicos ,52,50,2,
15 México,100 Tezoyuca,333    Fabricación de maquinaria y equipo ,18,16,2,
15 México,100 Tezoyuca,336    Fabricación de equipo de transporte ,212,208,4,
15 México,100 Tezoyuca,337    Fabricación de muebles colchones y persianas ,3,2,1,
15 México,100 Tezoyuca,339    Otras industrias manufactureras ,2,0,2,
14 Jalisco,100 Tomatlán,311    Industria alimentaria ,77,41,36,
14 Jalisco,100 Tomatlán,312    Industria de las bebidas y del tabaco ,24,17,7,
14 Jalisco,100 Tomatlán,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,2,0,2,
14 Jalisco,100 Tomatlán,321    Industria de la madera ,6,6,0,
14 Jalisco,100 Tomatlán,322    Industria del papel ,2,0,2,
14 Jalisco,100 Tomatlán,323    Impresión e industrias conexas ,8,5,3,
14 Jalisco,100 Tomatlán,327    Fabricación de productos a base de minerales no metálicos ,1,1,0,
14 Jalisco,100 Tomatlán,332    Fabricación de productos metálicos ,15,15,0,
14 Jalisco,100 Tomatlán,337    Fabricación de muebles colchones y persianas ,18,16,2,
14 Jalisco,100 Tomatlán,339    Otras industrias manufactureras ,1,0,1,
07 Chiapas,100 Tumbalá,311    Industria alimentaria ,14,6,8,
07 Chiapas,100 Tumbalá,321    Industria de la madera ,1,1,0,
07 Chiapas,100 Tumbalá,327    Fabricación de productos a base de minerales no metálicos ,2,2,0,
07 Chiapas,100 Tumbalá,332    Fabricación de productos metálicos ,6,6,0,
07 Chiapas,100 Tumbalá,337    Fabricación de muebles colchones y persianas ,1,1,0,
16 Michoacán de ocampo,100 Tzintzuntzan,311    Industria alimentaria ,91,35,56,
16 Michoacán de ocampo,100 Tzintzuntzan,312    Industria de las bebidas y del tabaco ,10,10,0,
16 Michoacán de ocampo,100 Tzintzuntzan,314    Fabricación de productos textiles excepto prendas de vestir ,12,3,9,
16 Michoacán de ocampo,100 Tzintzuntzan,315    Fabricación de prendas de vestir ,22,7,15,
16 Michoacán de ocampo,100 Tzintzuntzan,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,6,3,3,
16 Michoacán de ocampo,100 Tzintzuntzan,321    Industria de la madera ,1047,434,613,
16 Michoacán de ocampo,100 Tzintzuntzan,322    Industria del papel ,7,4,3,
16 Michoacán de ocampo,100 Tzintzuntzan,327    Fabricación de productos a base de minerales no metálicos ,254,110,144,
16 Michoacán de ocampo,100 Tzintzuntzan,332    Fabricación de productos metálicos ,12,8,4,
16 Michoacán de ocampo,100 Tzintzuntzan,337    Fabricación de muebles colchones y persianas ,19,16,3,
16 Michoacán de ocampo,100 Tzintzuntzan,339    Otras industrias manufactureras ,127,47,80,
31 Yucatán,100 Ucú,311    Industria alimentaria ,31,19,12,
31 Yucatán,100 Ucú,315    Fabricación de prendas de vestir ,7,2,5,
31 Yucatán,100 Ucú,327    Fabricación de productos a base de minerales no metálicos ,8,8,0,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,311    Industria alimentaria ,72,26,46,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,312    Industria de las bebidas y del tabaco ,5,5,0,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,314    Fabricación de productos textiles excepto prendas de vestir ,4,1,3,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,315    Fabricación de prendas de vestir ,12,1,11,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,7,3,4,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,325    Industria química ,3,2,1,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,332    Fabricación de productos metálicos ,19,17,2,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,337    Fabricación de muebles colchones y persianas ,3,3,0,
30 Veracruz de ignacio de la llave,101 Mariano escobedo,339    Otras industrias manufactureras ,4,0,4,
21 Puebla,101 Nauzontla,311    Industria alimentaria ,13,7,6,
21 Puebla,101 Nauzontla,314    Fabricación de productos textiles excepto prendas de vestir ,10,0,10,
21 Puebla,101 Nauzontla,315    Fabricación de prendas de vestir ,1,0,1,
21 Puebla,101 Nauzontla,321    Industria de la madera ,4,4,0,
21 Puebla,101 Nauzontla,332    Fabricación de productos metálicos ,3,3,0,
21 Puebla,101 Nauzontla,337    Fabricación de muebles colchones y persianas ,11,11,0,
20 Oaxaca,101 San andrés zabache,311    Industria alimentaria ,3,1,2,
20 Oaxaca,101 San andrés zabache,312    Industria de las bebidas y del tabaco ,2,2,0,
20 Oaxaca,101 San andrés zabache,314    Fabricación de productos textiles excepto prendas de vestir ,1,0,1,
15 México,101 Tianguistenco,311    Industria alimentaria ,366,204,162,
15 México,101 Tianguistenco,312    Industria de las bebidas y del tabaco ,2,0,2,
15 México,101 Tianguistenco,313    Fabricación de insumos textiles y acabado de textiles ,5,4,1,
15 México,101 Tianguistenco,314    Fabricación de productos textiles excepto prendas de vestir ,37,25,12,
15 México,101 Tianguistenco,315    Fabricación de prendas de vestir ,2815,1201,1614,
15 México,101 Tianguistenco,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,13,5,8,
15 México,101 Tianguistenco,321    Industria de la madera ,48,43,5,
15 México,101 Tianguistenco,323    Impresión e industrias conexas ,16,11,5,
15 México,101 Tianguistenco,324    Fabricación de productos derivados del petróleo y del carbón ,143,125,18,
15 México,101 Tianguistenco,325    Industria química ,383,278,105,
15 México,101 Tianguistenco,326    Industria del plástico y del hule ,298,174,124,
15 México,101 Tianguistenco,327    Fabricación de productos a base de minerales no metálicos ,40,38,2,
15 México,101 Tianguistenco,332    Fabricación de productos metálicos ,94,92,2,
15 México,101 Tianguistenco,333    Fabricación de maquinaria y equipo ,179,162,17,
15 México,101 Tianguistenco,336    Fabricación de equipo de transporte ,3906,3400,506,
15 México,101 Tianguistenco,337    Fabricación de muebles colchones y persianas ,44,39,5,
15 México,101 Tianguistenco,339    Otras industrias manufactureras ,28,13,15,
14 Jalisco,101 Tonalá,311    Industria alimentaria ,2543,1408,1135,
14 Jalisco,101 Tonalá,312    Industria de las bebidas y del tabaco ,265,174,91,
14 Jalisco,101 Tonalá,313    Fabricación de insumos textiles y acabado de textiles ,7,4,3,
14 Jalisco,101 Tonalá,314    Fabricación de productos textiles excepto prendas de vestir ,64,19,45,
14 Jalisco,101 Tonalá,315    Fabricación de prendas de vestir ,467,159,308,
14 Jalisco,101 Tonalá,316    Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos ,475,291,184,
