Instituto Nacional de Estadística y Geografía,,,,,,,
INEGI. Censos Económicos 2014. Resultados definitivos,,,,,,,
Fecha de consulta: 26/08/2021 05:04:19 a. m.,,,,,,,
,,,,,,,
Año Censal,Entidad,Municipio,Actividad Económica,H001A Personal ocupado total,"H001B Personal ocupado total, hombres","H001C Personal ocupado total, mujeres",
2009,30 Veracruz de Ignacio de la Llave,194 Villa Aldama,332 Fabricación de productos metálicos,6,6,0,
2009,30 Veracruz de Ignacio de la Llave,194 Villa Aldama,337 Fabricación de muebles colchones y persianas,56,43,13,
2009,30 Veracruz de Ignacio de la Llave,195 Xoxocotla,30C  Subsectores agrupados por el principio de confidencialidad,8,3,5,
2009,30 Veracruz de Ignacio de la Llave,195 Xoxocotla,311 Industria alimentaria,10,0,10,
2009,30 Veracruz de Ignacio de la Llave,195 Xoxocotla,337 Fabricación de muebles colchones y persianas,107,101,6,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,30C  Subsectores agrupados por el principio de confidencialidad,11,7,4,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,311 Industria alimentaria,41,16,25,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,315 Fabricación de prendas de vestir,9,1,8,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,321 Industria de la madera,6,6,0,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,332 Fabricación de productos metálicos,38,37,1,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,336 Fabricación de equipo de transporte,9,9,0,
2009,30 Veracruz de Ignacio de la Llave,196 Yanga,337 Fabricación de muebles colchones y persianas,6,5,1,
2009,30 Veracruz de Ignacio de la Llave,197 Yecuatla,30C  Subsectores agrupados por el principio de confidencialidad,16,12,4,
2009,30 Veracruz de Ignacio de la Llave,197 Yecuatla,311 Industria alimentaria,43,27,16,
2009,30 Veracruz de Ignacio de la Llave,197 Yecuatla,332 Fabricación de productos metálicos,13,12,1,
2009,30 Veracruz de Ignacio de la Llave,197 Yecuatla,337 Fabricación de muebles colchones y persianas,14,13,1,
2009,30 Veracruz de Ignacio de la Llave,198 Zacualpan,30C  Subsectores agrupados por el principio de confidencialidad,4,4,0,
2009,30 Veracruz de Ignacio de la Llave,198 Zacualpan,311 Industria alimentaria,12,7,5,
2009,30 Veracruz de Ignacio de la Llave,199 Zaragoza,30C  Subsectores agrupados por el principio de confidencialidad,9,8,1,
2009,30 Veracruz de Ignacio de la Llave,199 Zaragoza,311 Industria alimentaria,70,49,21,
2009,30 Veracruz de Ignacio de la Llave,199 Zaragoza,315 Fabricación de prendas de vestir,22,11,11,
2009,30 Veracruz de Ignacio de la Llave,199 Zaragoza,332 Fabricación de productos metálicos,9,8,1,
2009,30 Veracruz de Ignacio de la Llave,199 Zaragoza,337 Fabricación de muebles colchones y persianas,9,9,0,
2009,30 Veracruz de Ignacio de la Llave,200 Zentla,311 Industria alimentaria,15,14,1,
2009,30 Veracruz de Ignacio de la Llave,200 Zentla,337 Fabricación de muebles colchones y persianas,4,4,0,
2009,30 Veracruz de Ignacio de la Llave,201 Zongolica,30C  Subsectores agrupados por el principio de confidencialidad,15,5,10,
2009,30 Veracruz de Ignacio de la Llave,201 Zongolica,311 Industria alimentaria,131,92,39,
2009,30 Veracruz de Ignacio de la Llave,201 Zongolica,332 Fabricación de productos metálicos,10,10,0,
2009,30 Veracruz de Ignacio de la Llave,201 Zongolica,337 Fabricación de muebles colchones y persianas,14,11,3,
2009,30 Veracruz de Ignacio de la Llave,202 Zontecomatlán de López y Fuentes,30C  Subsectores agrupados por el principio de confidencialidad,5,5,0,
2009,30 Veracruz de Ignacio de la Llave,202 Zontecomatlán de López y Fuentes,311 Industria alimentaria,31,1,30,
2009,30 Veracruz de Ignacio de la Llave,203 Zozocolco de Hidalgo,30C  Subsectores agrupados por el principio de confidencialidad,10,9,1,
2009,30 Veracruz de Ignacio de la Llave,203 Zozocolco de Hidalgo,311 Industria alimentaria,31,16,15,
2009,30 Veracruz de Ignacio de la Llave,203 Zozocolco de Hidalgo,337 Fabricación de muebles colchones y persianas,19,18,1,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,30C  Subsectores agrupados por el principio de confidencialidad,18,7,11,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,311 Industria alimentaria,155,91,64,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,312 Industria de las bebidas y del tabaco,62,47,15,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,315 Fabricación de prendas de vestir,10,6,4,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,321 Industria de la madera,7,6,1,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,323 Impresión e industrias conexas,6,3,3,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,327 Fabricación de productos a base de minerales no metálicos,19,16,3,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,332 Fabricación de productos metálicos,44,42,2,
2009,30 Veracruz de Ignacio de la Llave,204 Agua Dulce,337 Fabricación de muebles colchones y persianas,13,13,0,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,30C  Subsectores agrupados por el principio de confidencialidad,7,5,2,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,311 Industria alimentaria,678,625,53,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,312 Industria de las bebidas y del tabaco,23,20,3,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,315 Fabricación de prendas de vestir,3,1,2,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,321 Industria de la madera,11,11,0,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,332 Fabricación de productos metálicos,24,24,0,
2009,30 Veracruz de Ignacio de la Llave,205 El Higo,337 Fabricación de muebles colchones y persianas,7,7,0,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,30C  Subsectores agrupados por el principio de confidencialidad,15,7,8,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,311 Industria alimentaria,140,84,56,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,312 Industria de las bebidas y del tabaco,28,24,4,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,315 Fabricación de prendas de vestir,9,3,6,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,321 Industria de la madera,10,6,4,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,332 Fabricación de productos metálicos,34,30,4,
2009,30 Veracruz de Ignacio de la Llave,206 Nanchital de Lázaro Cárdenas del Río,337 Fabricación de muebles colchones y persianas,15,14,1,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,30C  Subsectores agrupados por el principio de confidencialidad,100,93,7,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,311 Industria alimentaria,1041,874,167,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,312 Industria de las bebidas y del tabaco,66,46,20,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,315 Fabricación de prendas de vestir,17,5,12,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,321 Industria de la madera,8,7,1,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,322 Industria del papel,503,425,78,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,323 Impresión e industrias conexas,10,7,3,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,327 Fabricación de productos a base de minerales no metálicos,10,9,1,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,332 Fabricación de productos metálicos,70,65,5,
2009,30 Veracruz de Ignacio de la Llave,207 Tres Valles,337 Fabricación de muebles colchones y persianas,15,14,1,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,30C  Subsectores agrupados por el principio de confidencialidad,9,6,3,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,311 Industria alimentaria,1736,1531,205,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,312 Industria de las bebidas y del tabaco,44,25,19,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,315 Fabricación de prendas de vestir,24,3,21,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,327 Fabricación de productos a base de minerales no metálicos,17,15,2,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,332 Fabricación de productos metálicos,46,40,6,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,337 Fabricación de muebles colchones y persianas,10,9,1,
2009,30 Veracruz de Ignacio de la Llave,208 Carlos A. Carrillo,339 Otras industrias manufactureras,5,0,5,
2009,30 Veracruz de Ignacio de la Llave,209 Tatahuicapan de Juárez,30C  Subsectores agrupados por el principio de confidencialidad,4,4,0,
2009,30 Veracruz de Ignacio de la Llave,209 Tatahuicapan de Juárez,311 Industria alimentaria,34,21,13,
2009,30 Veracruz de Ignacio de la Llave,209 Tatahuicapan de Juárez,332 Fabricación de productos metálicos,11,11,0,
2009,30 Veracruz de Ignacio de la Llave,210 Uxpanapa,30C  Subsectores agrupados por el principio de confidencialidad,3,2,1,
2009,30 Veracruz de Ignacio de la Llave,210 Uxpanapa,311 Industria alimentaria,17,7,10,
2009,30 Veracruz de Ignacio de la Llave,210 Uxpanapa,332 Fabricación de productos metálicos,7,7,0,
2009,30 Veracruz de Ignacio de la Llave,211 San Rafael,30C  Subsectores agrupados por el principio de confidencialidad,20,16,4,
2009,30 Veracruz de Ignacio de la Llave,211 San Rafael,311 Industria alimentaria,695,541,154,
2009,30 Veracruz de Ignacio de la Llave,211 San Rafael,315 Fabricación de prendas de vestir,9,3,6,
2009,30 Veracruz de Ignacio de la Llave,211 San Rafael,332 Fabricación de productos metálicos,18,17,1,
2009,30 Veracruz de Ignacio de la Llave,211 San Rafael,337 Fabricación de muebles colchones y persianas,13,11,2,
2009,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,30C  Subsectores agrupados por el principio de confidencialidad,9,6,3,
2009,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,311 Industria alimentaria,41,12,29,
2009,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,315 Fabricación de prendas de vestir,8,0,8,
2009,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,332 Fabricación de productos metálicos,15,15,0,
2009,30 Veracruz de Ignacio de la Llave,212 Santiago Sochiapan,337 Fabricación de muebles colchones y persianas,10,9,1,
2009,31 Yucatán,001 Abalá,30C  Subsectores agrupados por el principio de confidencialidad,7,5,2,
2009,31 Yucatán,001 Abalá,311 Industria alimentaria,20,11,9,
2009,31 Yucatán,002 Acanceh,30C  Subsectores agrupados por el principio de confidencialidad,10,7,3,
2009,31 Yucatán,002 Acanceh,311 Industria alimentaria,87,40,47,
2009,31 Yucatán,002 Acanceh,314 Fabricación de productos textiles excepto prendas de vestir,49,7,42,
2009,31 Yucatán,002 Acanceh,315 Fabricación de prendas de vestir,1433,918,515,
2009,31 Yucatán,002 Acanceh,322 Industria del papel,12,10,2,
2009,31 Yucatán,002 Acanceh,332 Fabricación de productos metálicos,31,31,0,
2009,31 Yucatán,002 Acanceh,339 Otras industrias manufactureras,5,1,4,
2009,31 Yucatán,003 Akil,311 Industria alimentaria,654,398,256,
2009,31 Yucatán,003 Akil,312 Industria de las bebidas y del tabaco,39,15,24,
2009,31 Yucatán,003 Akil,313 Fabricación de insumos textiles y acabado de textiles,15,1,14,
2009,31 Yucatán,003 Akil,314 Fabricación de productos textiles excepto prendas de vestir,261,29,232,
2009,31 Yucatán,003 Akil,315 Fabricación de prendas de vestir,21,4,17,
2009,31 Yucatán,003 Akil,321 Industria de la madera,14,13,1,
2009,31 Yucatán,003 Akil,332 Fabricación de productos metálicos,17,16,1,
2009,31 Yucatán,003 Akil,337 Fabricación de muebles colchones y persianas,9,8,1,
2009,31 Yucatán,003 Akil,339 Otras industrias manufactureras,16,7,9,
2009,31 Yucatán,004 Baca,30C  Subsectores agrupados por el principio de confidencialidad,886,598,288,
2009,31 Yucatán,004 Baca,311 Industria alimentaria,62,43,19,
2009,31 Yucatán,005 Bokobá,30C  Subsectores agrupados por el principio de confidencialidad,7,5,2,
2009,31 Yucatán,005 Bokobá,311 Industria alimentaria,23,15,8,
2009,31 Yucatán,005 Bokobá,314 Fabricación de productos textiles excepto prendas de vestir,11,2,9,
2009,31 Yucatán,006 Buctzotz,30C  Subsectores agrupados por el principio de confidencialidad,8,7,1,
2009,31 Yucatán,006 Buctzotz,311 Industria alimentaria,47,27,20,
2009,31 Yucatán,006 Buctzotz,314 Fabricación de productos textiles excepto prendas de vestir,5,0,5,
2009,31 Yucatán,006 Buctzotz,315 Fabricación de prendas de vestir,4,1,3,
2009,31 Yucatán,006 Buctzotz,321 Industria de la madera,7,7,0,
2009,31 Yucatán,006 Buctzotz,332 Fabricación de productos metálicos,16,16,0,
2009,31 Yucatán,006 Buctzotz,337 Fabricación de muebles colchones y persianas,18,13,5,
2009,31 Yucatán,007 Cacalchén,30C  Subsectores agrupados por el principio de confidencialidad,31,29,2,
2009,31 Yucatán,007 Cacalchén,311 Industria alimentaria,61,36,25,
2009,31 Yucatán,007 Cacalchén,314 Fabricación de productos textiles excepto prendas de vestir,57,12,45,
2009,31 Yucatán,007 Cacalchén,315 Fabricación de prendas de vestir,8,3,5,
2009,31 Yucatán,007 Cacalchén,332 Fabricación de productos metálicos,4,4,0,
2009,31 Yucatán,008 Calotmul,30C  Subsectores agrupados por el principio de confidencialidad,4,2,2,
2009,31 Yucatán,008 Calotmul,311 Industria alimentaria,23,6,17,
2009,31 Yucatán,008 Calotmul,314 Fabricación de productos textiles excepto prendas de vestir,22,0,22,
2009,31 Yucatán,009 Cansahcab,30C  Subsectores agrupados por el principio de confidencialidad,10,8,2,
2009,31 Yucatán,009 Cansahcab,311 Industria alimentaria,55,33,22,
2009,31 Yucatán,009 Cansahcab,332 Fabricación de productos metálicos,9,9,0,
2009,31 Yucatán,010 Cantamayec,30C  Subsectores agrupados por el principio de confidencialidad,3,3,0,
2009,31 Yucatán,010 Cantamayec,311 Industria alimentaria,9,6,3,
2009,31 Yucatán,010 Cantamayec,314 Fabricación de productos textiles excepto prendas de vestir,281,56,225,
2009,31 Yucatán,010 Cantamayec,315 Fabricación de prendas de vestir,3,0,3,
2009,31 Yucatán,011 Celestún,30C  Subsectores agrupados por el principio de confidencialidad,25,12,13,
2009,31 Yucatán,011 Celestún,311 Industria alimentaria,115,77,38,
2009,31 Yucatán,011 Celestún,321 Industria de la madera,8,7,1,
2009,31 Yucatán,012 Cenotillo,30C  Subsectores agrupados por el principio de confidencialidad,6,6,0,
2009,31 Yucatán,012 Cenotillo,311 Industria alimentaria,29,11,18,
2009,31 Yucatán,013 Conkal,30C  Subsectores agrupados por el principio de confidencialidad,140,125,15,
2009,31 Yucatán,013 Conkal,311 Industria alimentaria,63,32,31,
2009,31 Yucatán,014 Cuncunul,30C  Subsectores agrupados por el principio de confidencialidad,9,1,8,
2009,31 Yucatán,014 Cuncunul,311 Industria alimentaria,12,4,8,
2009,31 Yucatán,014 Cuncunul,321 Industria de la madera,20,14,6,
2009,31 Yucatán,015 Cuzamá,30C  Subsectores agrupados por el principio de confidencialidad,23,13,10,
2009,31 Yucatán,015 Cuzamá,314 Fabricación de productos textiles excepto prendas de vestir,90,19,71,
2009,31 Yucatán,015 Cuzamá,315 Fabricación de prendas de vestir,31,5,26,
2009,31 Yucatán,015 Cuzamá,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,12,8,4,
2009,31 Yucatán,016 Chacsinkín,30C  Subsectores agrupados por el principio de confidencialidad,4,0,4,
2009,31 Yucatán,016 Chacsinkín,311 Industria alimentaria,20,4,16,
2009,31 Yucatán,016 Chacsinkín,314 Fabricación de productos textiles excepto prendas de vestir,348,52,296,
2009,31 Yucatán,016 Chacsinkín,315 Fabricación de prendas de vestir,4,1,3,
2009,31 Yucatán,018 Chapab,30C  Subsectores agrupados por el principio de confidencialidad,13,13,0,
2009,31 Yucatán,018 Chapab,311 Industria alimentaria,21,6,15,
2009,31 Yucatán,018 Chapab,314 Fabricación de productos textiles excepto prendas de vestir,62,6,56,
2009,31 Yucatán,019 Chemax,311 Industria alimentaria,101,33,68,
2009,31 Yucatán,019 Chemax,314 Fabricación de productos textiles excepto prendas de vestir,117,8,109,
2009,31 Yucatán,019 Chemax,315 Fabricación de prendas de vestir,21,12,9,
2009,31 Yucatán,019 Chemax,321 Industria de la madera,24,16,8,
2009,31 Yucatán,019 Chemax,332 Fabricación de productos metálicos,5,5,0,
2009,31 Yucatán,019 Chemax,337 Fabricación de muebles colchones y persianas,17,17,0,
2009,31 Yucatán,020 Chicxulub Pueblo,30C  Subsectores agrupados por el principio de confidencialidad,9,7,2,
2009,31 Yucatán,020 Chicxulub Pueblo,311 Industria alimentaria,36,25,11,
2009,31 Yucatán,020 Chicxulub Pueblo,314 Fabricación de productos textiles excepto prendas de vestir,16,1,15,
2009,31 Yucatán,020 Chicxulub Pueblo,315 Fabricación de prendas de vestir,8,3,5,
2009,31 Yucatán,021 Chichimilá,30C  Subsectores agrupados por el principio de confidencialidad,41,17,24,
2009,31 Yucatán,021 Chichimilá,314 Fabricación de productos textiles excepto prendas de vestir,52,11,41,
2009,31 Yucatán,022 Chikindzonot,30C  Subsectores agrupados por el principio de confidencialidad,11,4,7,
2009,31 Yucatán,022 Chikindzonot,314 Fabricación de productos textiles excepto prendas de vestir,68,0,68,
2009,31 Yucatán,023 Chocholá,30C  Subsectores agrupados por el principio de confidencialidad,16,14,2,
2009,31 Yucatán,023 Chocholá,311 Industria alimentaria,46,26,20,
2009,31 Yucatán,023 Chocholá,314 Fabricación de productos textiles excepto prendas de vestir,8,0,8,
2009,31 Yucatán,023 Chocholá,315 Fabricación de prendas de vestir,39,6,33,
2009,31 Yucatán,024 Chumayel,30C  Subsectores agrupados por el principio de confidencialidad,5,4,1,
2009,31 Yucatán,024 Chumayel,311 Industria alimentaria,25,7,18,
2009,31 Yucatán,024 Chumayel,314 Fabricación de productos textiles excepto prendas de vestir,988,313,675,
2009,31 Yucatán,024 Chumayel,315 Fabricación de prendas de vestir,31,13,18,
2009,31 Yucatán,024 Chumayel,316 Curtido y acabado de cuero y piel y fabricación de productos de cuero piel y materiales sucedáneos,6,3,3,
2009,31 Yucatán,024 Chumayel,332 Fabricación de productos metálicos,7,7,0,
2009,31 Yucatán,025 Dzán,30C  Subsectores agrupados por el principio de confidencialidad,3,2,1,
2009,31 Yucatán,025 Dzán,311 Industria alimentaria,43,15,28,
